,original_index,title,artist,date,week,comment,comment_index,total_comments_in_article,sentiment_label,sentiment_score
4345,41,'Mai' của Trấn Thành nhận 10 đề cử Ngôi Sao Xanh,Trấn Thành,2025-03-06 11:55:00,2025-03-03/2025-03-09,"minamina05052007Mai của TT k quá tệ nhưng cũng k quá xuất sắc, chất lượng của nó theo tôi chỉ ở mức trung bình và tạm chấp nhận được .Việc có được doanh thu nghìn tỷ thực chất không nằm ở chất lượng bộ phim mang lại mà phần lớn là nhờ chiến dịch Pr của đội ngũ ekip anh ta. Kết quả giải thưởng này thật không xứng đáng và nó chỉ càng nói lên một điều là nền điện ảnh nước nhà chẳng có nổi một bộ phim nào có chất lượng vượt qua được một bộ phim không quá xuất sắc như Mai .",0,3,NEGATIVE,0.9992899894714355
4346,41,'Mai' của Trấn Thành nhận 10 đề cử Ngôi Sao Xanh,Trấn Thành,2025-03-06 11:55:00,2025-03-03/2025-03-09,"vominhthugalaxyLần nào ra rạp xem phim Việt xong tôi cũng thấy hối hận vì mất tiền vé. Kịch bản nhạt nhòa, thích an toàn. Phim chưa xem hết đã đoán được kết.",1,3,NEGATIVE,0.9885345101356506
4347,41,'Mai' của Trấn Thành nhận 10 đề cử Ngôi Sao Xanh,Trấn Thành,2025-03-06 11:55:00,2025-03-03/2025-03-09,vuhiep050782Phim của trấn thành thì quá đỉnh. Doanh thu lúc nào cũng trong top. Tôi đọc báo thấy thế. Chứ phim thì chưa xem bao giờ,2,3,POSITIVE,0.9994175434112549
4348,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,MacOSThực ra cái này gọi là tâm lý ngược. Cũng giống như các vụ scandal ấy miễn là thu hút được chú ý thì dù mang ý nào thì đều là thành công vì càng tăng độ nhận diện thì cơ hội càng nhiều,0,34,POSITIVE,0.5518492460250854
4349,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,jackpolyartPhim của trấn thành rất gần gũi với thực tế cuộc sống nhưng cũng không kém phần hài hước.,1,34,POSITIVE,0.9995424747467041
4350,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"Ngân NguyễnTui ít khi đi xem rạp, chồng tui cũng không thích Trấn Thành. Nhưng khi Trấn Thành trả lời Vnexpress ""Tôi tin giữa những người ghét tôi vẫn có rất nhiều người yêu quý tôi chứ"". Con người không ai muốn mình bị ghét cả, tiền tài, danh vọng cũng ko mua được tình cảm. Xúc động nên tui mua vé xem 'Mai'. Với tui, Trấn Thành vừa có tài, vừa duyên dáng, vừa sống tử tế, như thế là đủ.",2,34,POSITIVE,0.9996956586837769
4351,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"tiểu đậu đậuTrấn Thành sản xuất 3 bộ phim nhưng tôi chưa xem phim nào hết, cả phim Lý Hải cũng chưa. Nói chung là tôi không thích phim Việt và không xem ủng hộ.",3,34,NEGATIVE,0.9967713952064514
4352,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"lyquangminh95Mình xem thấy chưa sâu sắc bằng các phim nước ngoài nhưng tính giải trí và thư giãn cao, xem để cười vui khóc trong lúc đó, chứ xem xong ko còn nhớ gì, Tuy nhiên đi xem phim thì ngay khoảnh khắc đóa thỏa mãn mình là được rồi, Mình là khán giá dễ tính chẳng",4,34,NEUTRAL,0.816085696220398
4353,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"Triệu VânDù ai khen thế nào, free vé hay tặng quà cho mình thì mình cũng nhất quyết không xem nhé. Nhường slot cho các ông Tết ko có chỗ đi chỉ phải đi rạp phim đó.",5,34,POSITIVE,0.99973064661026
4354,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"TTwLãnh vực nào cũng có 2 hướng ""hàn lâm"" và ""thị trường"" đâu chỉ phim, người sx và người mua sp cũng phân 2 nhóm, và mỗi bên đều có được và mất hết. Nhìn từ bên ngoài thì ""hàn lâm"" mạnh hơn ""thị trường"" thì nơi đó được đánh giá dân trí cao hơn, ""thị trường"" mạnh hơn ""hàn lâm"" thì có tiền hơn nhưng bị cho là giàu mà không sang. Được và mất gì do 2 phía sx và khách hàng chọn vậy .",6,34,NEUTRAL,0.6691519021987915
4355,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"Yeu Mot ThoiThương nhau củ ấu cũng tròn , ghét nhau bồ hòn cũng méo . Thường những người chê thì đa phần là nick ảo , sau này khi phải chính danh mới đăng bài bình luận được mọi chuyện sẽ khác .",7,34,POSITIVE,0.9944301247596741
4356,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,Lê BấcTrấn Thành thành công thì tôi mừng cho anh ta. Nhưng quanh năm chỉ có Trấn Thành Lý Hải thì là điều hổ thẹn của điện ảnh VN,8,34,POSITIVE,0.9881574511528015
4357,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"Huyền ThiênNghệ thuật phản ánh trình độ văn hoá của xã hội nói chung. Khi chất lượng nghệ thuật kém mà vẫn được số đông vẫn thích, là do văn hoá chưa cao. Cũng như bên nghệ thuật nói chung quá tệ nên khán giả không có sự lựa chọn",9,34,POSITIVE,0.9726029634475708
4358,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,thecong85Đừng đánh đồng doanh thu với chất lượng! Lẫn lộn giữa hai thứ này thì tốt nhất đừng có bàn về nghệ thuật.,10,34,NEGATIVE,0.9993799924850464
4359,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,Trần Quang DinhTôi không bao giờ xem phim có Trấn Thành.,11,34,POSITIVE,0.9995146989822388
4360,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"yuan250997Bởi vì TT bao hết suất chiếu ở rạp vào mùa Tết, mà mọi người đi chơi, đi xem phim đâu còn lựa chọn nào khác ngoài cái phim của TT.",12,34,POSITIVE,0.9976876974105835
4361,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"Lê Thành ĐôTôi vẫn cứ anti, vì hài nhảm và vô duyên.",13,34,POSITIVE,0.9828129410743713
4362,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"kirimaruPhim của TT không quá tệ , nhưng nhiều người phản cảm bởi cách pr quá lố :
xem ( hoặc không xem) phim này là người thế nọ thế kia .",14,34,NEGATIVE,0.9434448480606079
4363,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"hakanaku2009Tôi đánh giá phim TT là bình thường, còn những phim Việt chiếu rạp khác là quá tệ",15,34,NEGATIVE,0.9922471046447754
4364,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"Nguyễn Khánh TùngNói anti cũng chưa chính xác, đơn giản như tôi thấy phim không có chiều sâu và có hơi hướng mỳ ăn liền thì không xem thôi.",16,34,POSITIVE,0.9398821592330933
4365,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"Trần Quang VũRiêng về mặt làm truyền thông thì TT quá giỏi, đó là điều không cần bàn cãi. Có thể dễ dàng nhìn ra các ""bài"" truyền thông của TT, dự án phim nào cũng sử dụng. Còn thích xem hay không là tùy từng người.",17,34,POSITIVE,0.9997391104698181
4366,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"vanhao1112Đơn giản dễ hiểu thôi mà. Muốn xem phim hàn lâm, bom tấn... thì xem phim Mỹ, Trung, Hàn....Khán giả họ thừa biết mình thích xem gì. Việc họ thích xem phim Trấn Thành là vì họ cần một cảm xúc nào đó mà phim Mỹ, Trung, Hàn...ko có.",18,34,POSITIVE,0.67307049036026
4367,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"Dương hiển phúcHãy nhìn lại người xem tuổi bao nhiêu,thế hệ nào.Chắc chắn không có tui",19,34,POSITIVE,0.9977827668190002
4368,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"ngocnam90.hyPhim trấn thành đánh đúng tâm lý giới trẻ nhất là sv có nhiều tgian rảnh đi xem phim kiểu tình cảm lãng mạng, mộng mơ , nên doanh thu cao hơn các phim hành động kén ng xem",20,34,POSITIVE,0.9995505213737488
4369,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"safety.life1702Thiếu gì phim đạt giải Oscar, các nhà phê bình khen hay, IMDb trên 9 chấm. Nhưng ra rạp lỗ chổng vó. Nhiều phim xàm xàm mà doanh thu lại cao do hiệu ứng đám đông.",21,34,NEGATIVE,0.9938515424728394
4370,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"hailinh32013Tôi thì chả xem phim Việt Nam, chắc không phải gu. Tôi thì thích xem phim Hàn thôi. Hôm trước có xem Ma da của Việt Hương mà thấy nhạt chả có gì ấn tượng...haizz",22,34,NEGATIVE,0.9759342670440674
4371,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"binhnguyen9Chẳng qua do a dua a tòng, bị lôi kéo theo truyền thông.",23,34,POSITIVE,0.9879522919654846
4372,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"clonejangguoDoanh thu cao vì chất lượng bình thường, nhưng được rạp bố trí kín suất chiếu từ sáng đến tối, hạn chế suất chiếu của các phim khác, nên người dân đến rạp xem phim không còn lựa chọn nào khác.
Nếu bố trí suất chiếu, thời gian chiếu công bằng với phim khác, liệu có được thành tích cao như hay khoe trên truyền thông không?",24,34,NEUTRAL,0.5654636025428772
4373,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,Hoàng ACũng nhờ bộ phận anti này thì những người ít quan tâm như tôi mới biết có phim sắp ra mắt! Cảm ơn ạ!!,25,34,POSITIVE,0.9071201682090759
4374,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"T9001""Đón xem tập phim tiếp theo là gì
Nếu không phải những đắng cay vô vị
Nếu như họ yêu nhau sao không để nhau đi""",26,34,NEGATIVE,0.9017581343650818
4375,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"nhimthanglong2023K có phim hay hoặc dở, chỉ có hay với người này dở với người kia mà thôi. Tuy vậy, trình độ cảm nhận nghệ thuật chung còn chưa cao.",27,34,NEUTRAL,0.7748293876647949
4376,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,Số 17Tôi không anti nhưng không thích Trấn Thành nên chưa từng xem phim nào của TT cả,28,34,POSITIVE,0.9977450966835022
4377,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"MoukaĐa phần giới trẻ đều muốn mình là 1 phần của trend, không muốn bị tụt hậu,đi đâu, làm gì, ăn gì đều phải giống như những sự kiện trên mạng để họ cảm giác không bị ra rìa, thế thôi.",29,34,NEGATIVE,0.5419185161590576
4378,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"VAN HUE NGUYENThời điểm phim công chiếu thì những phim bom tấn bị ém lại người xem không còn lựa chọn. Thêm nữa là giá vé tăng chóng mặt, cặp vé xem phim tại các rạp phim nằm trong trung tâm thương mại ngót nghét gần nửa triệu đồng bảo sao doanh thu chả cao!",30,34,NEGATIVE,0.9918660521507263
4379,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,"Bình LuậnTại sao bạn thấy hay nhưng người khác không được thấy dở và nhảm ? người ta thích thì người ta chê, có thế thôi. Phim pr mạnh tay, diễn viên nổi tiếng, dịp tết ít phim nước ngoài cạnh tranh, trẻ con và thanh niên có thời gian nghỉ nên đi xem nhiều, hót 1 2 ngày là thành trào lưu nên càng hót ... Tất nhiên nhiều yếu tố để tạo nên thành công, nhưng không phải cứ thành công là toàn bộ mọi người đều phải đánh giá tốt và giống nhau",31,34,POSITIVE,0.9591981768608093
4380,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,nhienpham88Ra mắt dịp tết thì dở cũng đi xem. Đi xem để giải trí. Để còn có cái mà khen chê với thiên hạ.,32,34,NEUTRAL,0.8772938847541809
4381,42,Nhiều người 'anti' nhưng 3 phim Trấn Thành thu nghìn tỷ,Trấn Thành,2025-03-05 13:15:00,2025-03-03/2025-03-09,quangtrip821511Thực tế là không riêng gì phim của Trấn Thành cả phim VN lâu lắm rồi tôi không để ý tới. Tôi chỉ thể loại hành động,33,34,NEGATIVE,0.6461511850357056
4382,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,"vuongdiep.officialQuán tính của tập fan trung thành, mua vé theo tên Trấn Thành. Họ không quan tâm chất lượng phim. Họ cần một chỗ ngồi cười đùa thật ồn ào cho qua 2 tiếng trong những ngày Tết. Tôi vẫn bảo lưu quan điểm phim TT không giúp cho nền điện ảnh nước nhà tốt lên. Thậm chí còn khiến các đạo diễn có tay nghề ổn cũng đua làm phim nhảm theo công thức TT để kéo doanh thu.",0,67,NEGATIVE,0.9990897178649902
4383,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,Nguyễn Lê SơnTôi không bao giờ bỏ tiền ra rạp xem phim Việt,1,67,POSITIVE,0.9996745586395264
4384,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,"louis.phuongdongltdVì đơn giản là dễ giải thôi! Đánh mạnh vào tâm lý thích check in, khoe mẽ của đa số giới trẻ hiện tại thôi, gọi là đua đòi đấy!",2,67,NEUTRAL,0.9682761430740356
4385,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,Kiên CườngAi thích thì xem. Ko thích thì thôi. Phim thị trường thì do thị trường quyết định.,3,67,POSITIVE,0.9996987581253052
4386,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,"honglt5Bao rạp ,phủ sóng toàn bộ giờ thì làm gì có sự lựa chọn nào",4,67,NEGATIVE,0.9962181448936462
4387,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,"Phương OanhTôi chưa từng xem phim rạp của Trấn Thành nên không có ý kiến gì, chỉ để ý thấy mấy đứa em/cháu phía nhà mình nô nức đi xem chỉ vì nó đang hot trên mạng, xem xong cũng chẳng bao giờ thấy mấy đứa khen phim hay, hoặc bàn tán gì về phim cả, cảm giác như mấy đứa đi xem vì hot trên mạng, vì bạn bè nó cũng đã đi xem ...
Ở Việt Nam những nghệ sĩ như Sơn Tùng, Trấn Thành, Hiếu Thứ Hai ... ra sản phẩm gì rồi cũng sẽ thành công cả thôi",5,67,POSITIVE,0.9997562766075134
4388,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,Nguyễn Khánh TùngKhông bao giờ xem phim của Trấn Thành làm do không có chiều sâu và có gì đó hơi mỳ ăn liền.,6,67,POSITIVE,0.9991699457168579
4389,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,"Nguyễn Trung Trọng99% suất chiếu phim TT. Phim Hollywood cũng ko có slot hoặc có thì lèo tèo 1, 2 suất lúc muộn thì ai sắp xếp xem được? Ví dụ gần nhất là Spy x Family. Và tôi khẳng định là tôi ko bao giờ xem phim Trấn Thành!",7,67,NEGATIVE,0.9980023503303528
4390,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,"Nguyễn NhànCả chục năm nay tôi không ra rạp coi phim Việt rồi. 3-4 tháng mới ra xem phim nước ngoài 1 lần.
Ai nói sính ngoại thì nói chứ tôi nhất quyết không coi phim Việt. Tiền đó tôi đem cho những người cơ nhỡ, ngoại chuyển khoản từ thiện còn hơn.",8,67,NEGATIVE,0.6336272954940796
4391,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,"NguyênChiếu đúng dịp Tết, suất chiếu chiếm 90%, gần như 90% không có khả năng thua",9,67,NEGATIVE,0.9913082718849182
4392,43,'Trấn Thành sẽ lại thu trăm tỷ mùa phim Tết 2025',Trấn Thành,2025-03-04 14:33:00,2025-03-03/2025-03-09,"Hoài LongÝ kiến cá nhân: tôi thấy Trấn Thành dễ thương, duyên dáng, anh ta đa tài, khéo ăn nói. Cho nên mọi thứ anh ta làm đều dễ chiếm được cảm tình của phần đông người có cùng ý nghĩ như tôi. Mà cái phần đông này cũng đủ đem đến doanh thu trăm tỷ rồi.
Không ai bị ghét hoàn toàn cũng không ai được thương hoàn toàn. Khác nhau ít nhiều. Trấn Thành không thể chiều hết tất cả, Trấn Thành chỉ cần chiều những người mến anh ta là được.",10,67,POSITIVE,0.9984264373779297
